Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index,Prediction
-1.3026031,2.6990519,-1.7685814,-0.37662667,-1.3980312,-0.36743337,0.17368892,Category_12,Category_8,1.896416,7.0
-0.6496712,2.1260657,-2.5872645,0.7296539,-1.3411919,-0.5037981,0.5344319,Category_13,Category_11,0.7287036,7.0
4.9769564,1.3091372,-1.7386371,0.15322895,0.8924188,-1.1699783,2.621972,Category_10,Category_11,-0.5832421,0.0
-0.7170424,-0.7288436,-3.0316389,-0.10058042,1.067407,-0.84542704,2.4952562,Category_9,Category_13,0.68819433,8.0
-1.462737,-4.2850194,,1.6556244,1.0868752,0.7356642,1.0584065,Category_9,Category_11,-0.1259155,2.0
-0.67255247,0.8757322,-3.7498598,1.1518683,0.07017903,-0.5868167,-0.8972445,Category_12,Category_12,-0.008821864,9.0
-2.6363938,-1.4386125,0.73890644,-1.7422115,-0.10158985,-0.9951383,1.0888187,Category_7,Category_10,0.8388211,
1.8237818,-0.5958411,-2.5630817,3.551408,-1.3164711,1.7366185,2.0767636,Category_10,Category_9,-0.25438434,
-2.8991477,-0.5169921,0.7026176,-1.4017398,-0.4438634,-2.2243764,1.2104169,Category_8,Category_11,-1.8039727,4.0
-2.5595698,-0.13332693,-1.238405,0.566834,-1.3431559,-1.5273311,-0.18795018,Category_9,Category_6,,1.0
-1.1441578,1.9321293,-0.3081079,1.583086,0.5003542,0.5062041,-0.457334,Category_11,Category_7,0.030944249,4.0
0.49697644,-0.5354479,-1.866929,2.4025915,2.413963,-0.7131576,1.3704801,Category_11,Category_10,0.024192927,2.0
-0.85955906,0.8957961,2.8858554,0.4560588,1.1373718,0.13173178,-1.7959596,Category_8,Category_13,,4.0
0.5502212,-2.0041645,-3.6859658,1.0933737,-0.312427,-0.25397772,2.5658648,Category_11,Category_12,-2.2535167,3.0
-2.5964155,0.32414627,-0.61132103,-0.24975967,-0.4935011,-2.2662034,0.96434474,Category_9,Category_7,1.170936,1.0
-1.7502943,1.6230879,-1.6991793,0.3516408,0.6621333,-1.8938075,-0.42177376,Category_9,Category_11,1.3178298,4.0
-0.8096669,0.5943736,0.8163761,1.2979964,-0.25818303,-2.7736242,-0.345038,Category_12,Category_5,0.25013593,6.0
3.002854,-2.1157763,-2.9147756,0.5385682,0.10940944,-0.037505984,2.435874,Category_8,Category_11,-1.6399405,
1.1791283,1.5142767,0.21419641,2.663779,2.6381102,,0.9997985,Category_9,Category_6,-1.7038605,6.0
1.3803315,2.889478,0.20174462,4.722501,-0.3332902,-0.2561237,0.18480745,Category_12,Category_9,-0.6942865,6.0
,2.6200802,-1.8840162,-0.8541373,2.3611772,-0.1876708,-1.2177444,Category_8,Category_10,1.658328,9.0
-0.39079177,2.343977,-3.3261979,0.6352475,-0.97700894,0.10341593,0.5310455,Category_14,Category_10,1.1025885,7.0
-1.2289766,-1.1385473,,2.5349894,-0.68594134,-1.1020733,-0.71241236,Category_10,Category_8,-1.2663741,8.0
-0.6134315,-0.77700555,,0.59272647,1.0042206,-1.803592,2.2994602,,Category_10,0.5234331,8.0
1.7247646,1.2777432,1.7352848,3.0938077,0.61602783,-2.7987523,1.2967191,Category_7,Category_7,0.09056185,6.0
-0.992801,0.8072811,-3.3331711,0.11592682,-0.19483027,-1.3222567,-0.23043235,Category_11,Category_10,0.73107946,9.0
1.0345091,-0.45156616,,-1.8433743,1.3636234,-1.8886105,-0.26666808,Category_11,Category_6,0.6362702,0.0
-1.2004896,-0.6324565,-3.4047737,0.22875263,1.1784223,0.41921148,1.8380702,Category_8,Category_12,0.47884813,8.0
1.3825699,-0.82827467,-2.256543,,-0.85648453,0.17444995,-1.5725322,Category_6,Category_8,-1.1907766,5.0
1.2051551,2.9145498,-0.0797351,4.16763,0.6636283,-0.9761522,0.2106824,Category_11,Category_9,-1.2601662,6.0
2.158744,-0.7692329,-0.53155357,-1.4406317,2.8654492,-3.8932977,0.12969647,Category_8,Category_10,0.11277777,5.0
1.6341981,-2.1632404,-3.442344,1.3643945,0.48873007,-0.4072488,0.4296522,Category_8,Category_9,-2.5108442,5.0
1.5167437,-3.9920433,-2.5363028,-0.46805894,0.8939934,-2.04157,0.9793279,Category_15,Category_10,,3.0
6.170299,-1.0590304,-1.827585,2.3398468,-2.084705,2.8233337,3.9252875,Category_5,Category_11,1.3682625,0.0
-1.9434099,-0.8523151,1.3230822,0.6562616,0.2319119,-2.9337475,-0.2798366,Category_11,Category_10,1.2156253,6.0
,1.9644842,-0.6953168,4.7770376,-0.3357773,-0.68906033,0.6651168,Category_10,Category_10,-0.4617517,6.0
-2.679219,-2.216005,0.55962574,-1.1509968,0.47259295,-0.12670885,0.82967544,Category_8,Category_10,1.1997553,8.0
-1.1071495,0.3671856,-2.6871896,-0.61442,0.7048067,1.30113,1.0783362,Category_8,Category_14,1.5179821,8.0
-1.7750524,2.0714135,-0.6307815,-1.2295395,-0.17701542,-0.96544474,-0.9754038,Category_10,Category_10,0.49283066,9.0
-1.2331786,0.74935716,-3.112274,0.72497725,-0.043322746,-1.1114659,-1.3037663,Category_9,Category_10,0.20497692,9.0
-3.6840808,-1.9618437,0.4163071,0.5434961,-2.0961454,-0.7696085,0.95993054,Category_7,Category_9,-0.39529276,1.0
-0.6919928,2.109466,-1.5561515,1.8286783,1.2478517,0.22848175,-2.0315657,Category_12,Category_10,-0.6366058,4.0
-3.15881,1.5413941,-0.09595244,-0.5232313,-1.6543587,0.5519454,1.1521626,Category_9,Category_9,-0.5841444,7.0
-2.8946607,-0.44245827,-0.66171855,0.13897395,-1.3030648,-1.8066721,1.2509742,Category_8,Category_7,1.2295898,1.0
-1.632205,0.4866815,-3.470904,-0.9404633,0.15825044,0.92230725,0.9475378,Category_8,Category_10,2.479402,3.0
-1.4630924,,-2.3741846,0.74007356,-0.09323792,-1.0643697,-1.5585389,Category_9,Category_11,0.571989,9.0
1.2984364,2.0565588,0.50719035,-3.6455328,-0.4347642,0.38625294,-0.8866683,Category_6,Category_13,1.453827,5.0
2.6819637,-2.3565683,-3.923166,1.3484037,1.6142211,,,Category_7,Category_10,-2.954356,5.0
-0.4851253,1.1603763,,1.534344,0.4937815,0.80668783,-0.70597225,Category_12,Category_9,0.07004689,8.0
1.5711769,-2.965726,-3.976713,0.1621821,0.46452922,1.479945,2.588984,Category_9,Category_13,-1.1747923,3.0
2.6240652,-2.7871554,-0.32048196,-1.1243788,4.735507,-1.2005048,3.2977192,Category_11,Category_12,-0.2941776,3.0
7.4243917,-1.515898,-1.8389167,1.6417192,-1.766301,2.509182,3.3741949,Category_5,Category_10,0.63676435,0.0
-1.8154414,-1.7564183,0.27049023,3.2065818,-0.045730054,-0.24441366,0.052495606,Category_9,,1.2466761,2.0
-2.1071186,1.0185604,-1.7282016,-0.10841892,0.8057239,-1.7594255,-0.9393594,Category_9,,1.3400958,4.0
1.5999178,3.1554708,-0.6558758,1.0922496,-0.14120634,0.50691444,-1.6519246,Category_9,Category_9,1.5688396,9.0
-1.5645709,0.6264992,-3.216684,0.14501731,0.9714076,0.40929174,0.92883193,Category_11,Category_11,1.326417,8.0
-3.1811895,-1.3365192,,0.7923319,-2.1055996,-0.8345882,0.24445875,Category_8,Category_9,0.30603084,1.0
,0.2517303,-3.4229271,1.2559065,-0.21074219,-0.52733886,,Category_11,Category_11,-1.0771928,9.0
-1.3539548,2.4123511,-1.0247226,-1.0198191,0.5689886,-2.4077075,-1.2453755,Category_9,Category_10,0.89548975,4.0
-2.6168625,-0.204323,-1.1004331,0.46032286,-1.0011475,-1.7428045,0.6422654,,Category_7,1.0594997,1.0
-0.27229092,-1.8319725,-0.28178674,2.2528422,3.4521687,1.0545975,2.8437405,Category_10,Category_12,0.8803033,2.0
-1.5861683,1.398682,-2.1432605,1.2122587,0.60454994,-0.5091077,-1.32718,Category_10,Category_11,0.82522434,4.0
0.57649505,-1.606058,-2.9968483,-1.9912759,-0.5705349,-1.2581265,0.99656963,Category_12,Category_9,0.19622065,3.0
3.9605381,0.47501904,-2.0390582,3.3801658,-0.95901304,2.5448232,3.1702483,Category_7,Category_11,1.0150096,0.0
-1.3376364,-0.25825182,-2.270028,,0.015415306,-0.20013371,0.44471803,Category_10,Category_11,-0.17285386,8.0
3.2788908,-3.1123524,-3.784358,1.3192903,-0.42304927,-0.2484269,2.0597947,Category_10,Category_8,-2.9561834,5.0
-0.020430025,-0.72427523,-0.520848,2.732741,-0.028946642,-0.80654705,0.96229464,Category_7,Category_7,-1.4268012,6.0
2.3279047,-3.649675,-2.7917092,0.49897113,-0.45933723,-1.3324983,0.49554038,Category_11,Category_7,-1.8512704,5.0
-1.7343159,2.7179813,-2.1153107,-0.23471068,-1.0850782,0.044876993,0.67123747,Category_13,Category_6,1.433759,
0.8863433,0.34408784,0.4500134,3.81798,3.5226123,-0.5597413,,Category_12,Category_11,-0.30726457,2.0
3.6135542,,-0.19546856,-1.4076737,1.5891631,-1.5309882,-0.91083187,Category_10,Category_7,-0.3917007,0.0
0.75161725,-1.0617625,,-0.44007587,-0.16587335,-0.17190722,0.5027361,Category_9,,-1.780174,
0.32444155,-1.1943332,-3.149021,1.2211462,-2.368067,0.74707913,-0.7839563,Category_8,Category_8,-1.5505306,5.0
2.8074324,1.3312639,0.88028085,4.0506105,1.0779456,1.2013129,0.89285064,Category_14,Category_10,-0.010604924,4.0
-0.18338883,2.2372088,-2.5768664,1.4431032,1.2041279,1.4718434,-0.47175434,Category_14,Category_8,1.6858386,9.0
4.6471033,-0.87430936,-2.8982072,2.9737906,-1.0034283,1.8412834,3.4860663,Category_8,Category_11,-0.5893438,0.0
0.48741096,4.511988,0.22944064,-0.7962986,-2.166938,0.5826522,0.93199533,Category_10,Category_8,-0.6181258,7.0
-0.5634291,2.1705625,-2.457743,0.7255312,-1.5069143,-0.909629,0.12762521,Category_13,Category_11,0.98075104,7.0
1.7465359,2.927567,-0.91428584,2.0751038,-0.26331177,-0.7348285,-1.0842677,,Category_5,0.8485293,4.0
1.0646868,1.9481748,-0.7207181,3.44884,1.1190457,-1.2310944,0.57821554,Category_12,Category_8,-1.2200351,6.0
2.6878135,-1.5636139,0.3203415,-2.4381638,-1.3562155,-0.5350259,-0.5558068,Category_9,Category_13,1.5371687,0.0
3.9546556,-0.26477528,-3.276575,3.3751254,-0.58319265,1.27422,3.048447,Category_8,Category_11,-1.0385329,0.0
-3.8343246,-1.5459925,0.3421336,0.5022237,-2.3178284,0.13999096,0.4856616,Category_8,Category_10,-0.26780775,1.0
-2.6648092,-0.07574886,-1.1803222,0.66802335,-1.169843,-1.7318748,0.1306023,Category_8,Category_6,1.013897,1.0
-2.8239517,0.6127034,,-2.1294818,0.49253148,-2.6951885,1.1851795,Category_7,,0.9993854,9.0
-0.44856015,2.509027,-3.2315927,0.31622544,-0.9809553,-0.28701735,0.4958818,,Category_11,1.5373074,7.0
3.2777927,-0.1783148,3.7835853,-2.7857466,1.8118067,-0.573323,-1.5193954,Category_13,Category_14,1.2543145,8.0
4.55045,0.0692891,-3.0422912,2.712936,-1.2639012,2.2359023,4.117155,Category_8,Category_13,0.08362032,0.0
1.6441168,-0.29109383,-2.2222137,-1.1159886,2.646709,1.3182945,0.59381944,Category_8,Category_9,-0.43914884,8.0
0.6040022,2.6446173,-0.3799299,3.8477664,0.0003588073,-0.6693184,-0.39816836,Category_13,Category_8,-0.735258,6.0
0.609503,-1.1949654,0.32441893,0.049398396,0.81518924,-4.2504077,0.1822149,,Category_8,-0.9013872,6.0
-1.1668814,1.6799394,-3.0141704,-0.4282973,0.9686387,,1.8436466,Category_9,Category_12,1.4864289,
-3.5785341,-1.5734701,0.09258945,0.52203566,-2.4775999,-0.27223665,0.25987,Category_8,Category_9,-0.22349125,1.0
-1.1852199,1.5380888,-2.669468,0.804679,-0.022522746,-1.3731602,-1.6203685,Category_8,Category_11,0.47704753,9.0
-1.0924562,-2.3191485,-0.8959771,-1.7303101,-0.19414479,0.16245584,0.009116677,Category_13,Category_6,1.0818756,3.0
3.1715336,-2.6740477,,1.1839949,0.8643751,-0.97736055,2.4719148,Category_8,Category_10,-2.7276049,5.0
-0.5576115,-2.1114833,-4.4658637,-1.0757164,1.0914184,0.5704633,-0.3362868,Category_11,Category_9,-0.46125957,3.0
-1.243595,2.1572025,-1.6297268,1.1710039,1.5199366,-0.8378911,,Category_9,Category_11,1.6479133,4.0
0.8936431,1.0235233,0.063976295,3.462144,-1.7677717,-1.3611026,-0.46515134,Category_8,Category_7,-0.65272695,4.0
-0.25845644,,-3.4915926,0.6675904,-1.2065349,0.13132793,0.3555195,Category_14,Category_10,0.8471042,7.0
-1.2998469,-0.33317298,0.8409817,-0.633089,,-1.976166,-1.6505058,Category_9,Category_8,-0.12942453,5.0
-1.3313444,0.68788385,-2.865787,,-0.23324624,-1.4257134,-0.9211305,,Category_9,0.43643752,9.0
-2.1191878,0.76165694,0.677233,-2.8288848,0.6036418,-0.7374967,1.7302494,,,-1.9737287,9.0
-1.6605921,-0.73235756,-2.1403608,0.08403531,0.70421517,-0.9304058,1.8822113,Category_5,Category_10,1.6805706,8.0
1.9474337,0.5369754,-0.3287459,-1.3148031,1.4020218,-2.5264466,0.35573038,Category_11,Category_7,0.15605737,0.0
1.0763534,1.7031622,-1.5249927,3.7348092,-0.51678264,-1.2703669,-0.5569262,Category_12,Category_9,-0.93478745,6.0
-1.5504134,0.65240085,1.708554,0.17310283,-2.4135642,-0.2581418,-1.0264248,Category_9,Category_10,-1.0078763,5.0
,,-2.8005512,3.7312245,-0.19836482,1.7890801,2.653667,Category_10,Category_11,-0.6224129,0.0
0.68608534,2.3781996,-1.1696361,-0.5878319,-2.8754222,-0.6285522,1.8044581,Category_14,Category_9,-0.38988355,7.0
-0.025699705,-0.44686797,-2.6827662,0.5814387,1.9276824,-2.167126,2.2124522,Category_9,Category_13,0.97491467,8.0
3.725269,-0.43057653,0.5120395,,-1.3725877,-2.449136,1.0082595,Category_4,Category_8,0.07123959,0.0
-2.5433068,-0.24044038,-0.35065466,0.43458694,-1.0621448,-1.1633731,0.39049205,Category_8,Category_7,-0.4731139,1.0
-1.2715894,-0.23666267,0.25893822,-2.4128077,,1.1687517,1.0039604,Category_10,Category_9,1.0023474,8.0
-0.7167547,1.8757414,-1.9093095,1.3381497,-2.986031,-0.38472724,-0.35499105,Category_12,Category_11,-0.5873792,7.0
-0.9248266,-2.1024425,-1.6386939,0.17554842,-0.61293584,,3.524295,Category_7,,0.6364286,1.0
-0.44329566,1.861341,-2.2774642,1.4405433,-2.843711,0.05170394,0.01301564,Category_12,Category_10,-0.7081881,7.0
-3.9167974,-1.6661711,0.07850694,0.380484,-1.9655596,,0.31190544,Category_9,Category_10,0.38574365,1.0
,-0.08789154,-1.3040582,0.3850573,-1.0469972,-1.6425258,-0.12212439,Category_9,Category_6,1.1839192,1.0
2.761132,-1.8208145,0.61127746,0.5200155,-1.7182531,-1.4644467,-1.1565036,Category_9,Category_6,,2.0
0.25432143,-1.5034091,-2.535165,1.1481282,-0.561503,-1.8828034,1.5124412,Category_12,Category_10,,3.0
0.5624546,2.7343857,-1.2545228,1.6892377,0.38749552,-1.524495,-0.7652732,Category_10,Category_7,0.46441525,9.0
-0.88461655,0.6957092,0.6003028,3.6048658,2.4508035,-0.43095815,2.1082544,Category_11,Category_10,0.5379926,2.0
-2.3207943,-0.41459918,0.80816895,1.8089284,-1.1484336,-1.3506002,-0.57350236,Category_9,Category_6,0.08253211,6.0
0.059255544,-1.103565,-1.9331176,1.7370768,-1.9701611,-1.2548132,2.1881227,Category_11,Category_10,-1.3467801,3.0
-0.60595644,-0.447366,-1.0920564,0.08640145,1.6440258,1.3596036,-0.767345,Category_6,Category_7,0.18795955,8.0
-2.31182,0.5841878,-1.3552327,0.7544841,-0.92828476,-1.540789,-0.26809135,Category_9,Category_7,1.1090267,1.0
2.4594116,-0.29099256,-0.5175836,2.7622547,0.71265113,-2.3881497,0.38916102,Category_7,Category_10,-2.3275123,6.0
-1.1026136,0.36830398,-2.620975,1.0367298,-0.07441511,-1.4601429,-1.3407662,Category_11,Category_12,,4.0
-2.019333,2.7617335,-0.49763817,-0.75790024,-1.5691855,0.90795815,1.4949278,Category_12,Category_6,-0.72570676,7.0
-1.0086342,1.4543735,-0.18196021,2.7523336,1.2547024,-0.070615746,2.685457,Category_13,Category_9,1.034363,2.0
-0.6786405,-0.73853236,-0.9460515,-0.28277215,1.437468,1.7977233,-1.8162154,Category_7,Category_7,,8.0
4.269452,-0.8757954,-3.0243628,3.6676412,-1.8577566,2.5393574,3.5414915,Category_9,Category_11,0.15504691,0.0
0.728094,1.2919662,,1.6528834,0.29485387,-1.2010084,-0.48744413,Category_10,Category_11,1.7237029,4.0
4.8746037,-0.53191656,-1.92099,3.021853,-2.1348774,2.7056503,4.288283,Category_9,Category_11,0.9411731,0.0
-2.6014132,-0.0005849947,0.15782537,1.4613963,-1.1728083,-0.40006012,0.76650053,Category_11,Category_7,-0.08136907,2.0
-1.1031686,,-2.3738918,0.5235762,-1.8979032,-0.93922085,-0.15542443,Category_13,Category_11,0.66211104,7.0
0.1948809,1.888304,-0.468913,4.275046,-0.049656667,0.86845833,0.6215558,Category_8,Category_9,-0.405303,6.0
-1.168217,-0.5804171,-2.3661962,0.043319974,0.6737295,-1.6393735,1.5745326,Category_7,Category_11,0.7083994,8.0
-1.662756,2.3179677,0.747368,-0.87293273,0.9258449,0.24040797,-0.1774726,,Category_8,-0.35231337,9.0
-1.1600779,1.9222224,-2.3892875,1.0098299,1.315831,-0.24446635,-2.3276067,Category_12,Category_11,0.41414085,4.0
-2.2763221,-0.5571485,0.9496354,-0.8769485,-0.20715815,0.4887587,-0.28441876,Category_8,Category_9,0.7477275,8.0
2.5666707,1.8523148,-0.5239034,3.676031,0.34783632,,1.013178,Category_11,Category_8,-1.4200618,6.0
-0.076586515,-1.9604764,1.0568274,0.4349501,1.414914,-4.066221,,Category_11,Category_8,0.12910296,6.0
-2.5373716,0.61233205,-0.88043094,-0.45700255,0.6169007,-2.2118115,-0.24854864,Category_8,Category_9,1.1606413,4.0
-0.6941008,-1.8876915,-3.84397,-1.3511677,0.2904181,0.38138714,-1.0643995,Category_12,Category_8,-0.13796766,
-1.1873077,1.5001638,-2.6906514,0.11615074,0.24185477,-1.8170997,-1.300624,Category_8,Category_12,0.22593856,9.0
1.5272235,2.348517,-1.2947985,2.4358816,-0.44678736,-0.105340324,-2.9694765,Category_9,Category_9,-0.8938517,4.0
1.1642216,,-5.3876333,-0.15412305,0.70750576,-0.45421132,2.3956888,Category_11,Category_13,-2.2098627,3.0
0.687514,-0.5676004,-0.5827865,3.990535,-3.2189524,0.901871,1.539313,Category_11,Category_8,0.5809399,9.0
-0.9902134,-0.10855996,-3.6650426,,1.5370957,-0.49907437,2.5585039,Category_8,Category_14,1.1642888,8.0
-0.4567115,-2.0380747,-4.0223594,-1.0801008,,0.46410993,-1.4255692,,Category_9,-0.73393524,3.0
-1.0815071,0.9162241,-2.3534842,1.2922294,1.7752007,-0.9357293,-1.4060414,Category_10,Category_12,-0.34855786,4.0
-3.6185257,-0.8731954,-0.28737977,0.11091395,-0.97882503,-1.544257,2.0153837,Category_8,Category_9,1.4464192,1.0
-0.5626135,2.002093,-2.2300444,0.7891102,,-0.8593444,-0.095995106,Category_14,Category_12,-0.81469715,7.0
-2.850086,0.07779821,-0.07199533,-0.9885017,0.41686845,-2.3342736,-0.32922396,Category_7,Category_9,0.2938642,9.0
-1.2297719,0.7414124,0.23624392,3.1560717,-0.06201921,-0.597219,1.7589006,Category_13,Category_8,0.2685099,2.0
0.40836766,-4.556219,-2.6228468,0.23114893,0.22571528,1.6115326,-0.74613565,Category_11,Category_8,0.26480138,2.0
1.1634102,-0.89245456,-4.451961,0.6536157,0.6516359,-0.6350134,0.7206967,Category_7,Category_9,-1.9586366,5.0
1.272006,-1.0176373,1.7371951,1.3063504,,0.9009463,-0.052660882,Category_13,Category_6,-1.1449075,2.0
1.2527589,3.1259382,-0.31367674,4.188099,0.50802594,-0.14631648,0.4496161,Category_12,Category_9,-1.1811143,6.0
-0.30911562,1.7055033,-0.92765015,0.27711263,-2.9626746,-1.3124423,-0.3091571,Category_13,Category_8,0.4797106,7.0
0.43190828,-0.8932597,-3.8170533,0.34956148,-0.68355006,-2.3474913,-0.36044994,Category_10,Category_10,-3.310779,3.0
0.4796855,-0.6756976,-2.141529,3.9949021,1.2498659,-0.38358077,-0.57823133,Category_8,Category_11,-1.8490794,6.0
1.2932655,1.9579254,-0.5388134,4.3228946,-1.1562481,-0.9646478,-0.30914176,Category_12,Category_9,-0.6695227,6.0
-0.8345998,0.14079157,-2.6617038,0.76559174,-0.36544317,,-1.9180621,,Category_7,-0.26165962,5.0
0.44880095,-0.14271204,0.55840385,4.011115,,0.2991411,2.3291125,Category_14,Category_7,0.43236357,2.0
-0.101521,-1.0425124,1.4383632,-1.220766,-0.5785025,0.2972273,-1.2027035,Category_7,Category_7,-1.0005462,8.0
0.94904596,0.33548892,1.2945157,4.371715,3.3894851,-0.2530799,0.7996459,Category_12,Category_10,0.0058610993,2.0
-0.46482727,-2.04031,-1.3746232,0.42898613,-1.3057867,-2.6036313,0.22843252,Category_11,Category_9,-1.2892655,3.0
-1.8827732,0.8825594,-2.32244,-0.48085198,0.45353335,-1.6555932,-0.4036329,Category_10,Category_11,0.9327551,4.0
-3.6744535,-0.9030096,0.1153074,-0.007028614,-1.5855566,-1.4610798,,Category_8,Category_8,0.9023578,1.0
0.33165804,2.241691,-0.25146472,3.1151998,-0.40311947,-1.3300414,-0.88220054,Category_12,Category_8,-0.954051,6.0
-1.738559,1.127244,1.2021182,0.1093736,-2.5988908,1.3842107,-0.26278824,Category_11,Category_6,-0.73473775,7.0
-1.6350789,0.33017078,-2.0303268,0.34488887,0.19419067,-2.0259998,-1.5733616,Category_7,Category_10,0.067408375,9.0
-1.4772358,2.2070951,-0.19080216,-2.8830898,1.9524466,-1.6194843,0.7379094,,Category_12,0.2914009,9.0
3.4025197,1.265139,-2.8729823,1.5570925,0.06012588,0.09356746,3.278482,Category_7,Category_13,-1.1486274,0.0
-1.1024845,1.9465097,-1.9093376,0.98662,0.39211643,-0.47918877,-1.4529228,Category_9,Category_8,0.9903894,9.0
2.9498734,-0.6961692,-0.9628334,2.8851287,2.8627331,0.5134444,3.2788978,Category_13,Category_9,0.4806799,2.0
3.3842697,-1.271777,-1.4741068,0.84999263,-3.833643,1.5317582,-0.57673836,Category_7,Category_6,-0.14331114,0.0
-2.3186595,-0.0519727,-1.4276121,0.2919623,-0.26471642,-1.8428779,0.5399071,Category_8,Category_7,1.1814818,1.0
-1.5099096,2.2323275,0.75087,-2.0097308,-0.40753248,0.57936746,1.1583484,Category_8,Category_7,-2.1638422,9.0
0.29710877,-2.2570834,-4.4993215,-0.30075306,-0.07692224,-0.70513844,1.3574241,Category_10,Category_13,-2.17821,3.0
-0.661202,3.8914008,-0.7024509,-0.8930433,-1.7293912,-0.043901138,1.0784537,Category_14,Category_7,0.8454509,7.0
0.36628747,-0.49232176,-3.377211,1.6322498,-0.82560503,,2.0392218,Category_9,Category_13,-1.2738348,3.0
-1.537153,-0.46358848,-2.8317852,0.7579737,0.77287745,0.56239545,-0.33207646,Category_9,Category_10,-1.1223496,8.0
-0.5845937,1.1460326,-3.998443,1.1816312,0.43833652,-0.5692222,-1.1775076,Category_10,Category_12,0.54929787,9.0
-1.7311759,-1.0342972,1.1258609,0.75365967,-1.6154096,-0.62117094,3.6289715e-05,Category_13,Category_6,,5.0
-1.4444071,1.9016255,-2.7185807,0.5641184,-1.6276673,-0.6589295,0.122614436,Category_10,Category_8,2.091331,7.0
-0.15012082,,0.68565404,-0.10787912,-1.9216269,0.36582,0.20281331,Category_7,Category_10,0.44187674,8.0
-0.74165606,-0.4216331,-3.4082084,-0.108814575,1.2061816,-1.0607932,2.3518622,Category_8,Category_12,1.0788928,8.0
,2.299084,,-0.07096456,0.9869399,2.6499195,1.3172791,Category_9,Category_9,-0.046922676,7.0
-0.044510823,2.1127434,-2.1986322,0.9649351,-2.6316931,-1.0244215,-0.06537705,Category_14,Category_13,-1.1089725,7.0
-3.7990112,-2.062379,0.22588424,0.42397636,-1.3294638,-0.0049179327,-0.060607195,Category_8,Category_12,0.0027219479,1.0
1.4784257,-0.8278835,,3.628759,3.3426535,-0.18558316,3.0914185,Category_13,Category_9,0.21699479,
1.0050325,-0.31659555,-1.6013217,-0.6326024,1.3938581,0.33112925,,Category_15,Category_7,-0.5394429,2.0
